majority_protein_id	logFC	AveExpr	t	P.Value	adj.P.Val	B
1656	P25539	-1.00003192171072	24.9090066882082	-5.21846732236039	0.000795683280940885	0.00233704920160341	-0.655585002707335
1659	P25748	-1.13513996678966	23.7475736984283	-5.21501354966499	0.00079904770565117	0.00234268449769019	-0.660103590057281
1662	P0A6P7	-1.13592871729414	26.5099568369842	-5.21016290583106	0.000803799163542541	0.00235094328157659	-0.666452623926958
1668	P63208;E5RJR5;E7ERH2;F8W8N3;P63208-2	1.05330773195031	27.523300097311	5.1903208095518	0.000823559769444698	0.00240007436407115	-0.692459501493998
1670	P0C037	-1.26042912860253	25.9825662707444	-5.18603663277318	0.000827895713085924	0.00240982099479681	-0.69808221985007
1671	Q13618-2;Q13618;Q13618-3	1.34503616816211	24.7832620601646	5.17785922379249	0.000836241385475881	0.00243265671741368	-0.708821945817934
1674	B4DDG1;P68036;E7EWS7	1.12809416933607	26.6369315610205	5.17091392312853	0.000843401855266892	0.00245055374683345	-0.717951102106681
1675	Q8NAV1	1.12453132259006	25.9302611503377	5.16914101877922	0.000845240405607544	0.00245442868079945	-0.720282592144147
1682	P31433	-1.29986330772979	25.5897196617538	-5.15486496336539	0.000860205751665386	0.00248748373518468	-0.739073184438351
1683	P77181	-1.41081541348563	23.0873348385662	-5.15332418130434	0.000861838164619275	0.00249072254352812	-0.7411029769575
1684	P37626	-1.87053321512508	23.7815486949119	-5.14074362442447	0.00087529428328365	0.00252770389137465	-0.757689211267862
1686	P0A988	-1.13780591854359	27.1198645279988	-5.14086706538194	0.000878828024206277	0.00253485714950784	-0.760725735694073
1687	O15084;O15084-4;O15084-1;B4DIW9;O15084-2	1.31005805465971	24.3082903879663	5.13713577762169	0.000879195464733639	0.00253485714950784	-0.762450041360702
1691	P77182	-1.5110469575983	21.4907390319855	-5.12597537074986	0.000891384056502058	0.00256239970352247	-0.777189013045446
1694	P13024	-1.35007441031845	25.0009551258094	-5.11213814719716	0.000906753113255968	0.00260196392180476	-0.795488226964106
1698	P64423	-1.42577520480485	22.6037342417005	-5.10677468348356	0.000912787992603801	0.00261311097293703	-0.802588686580353
1702	P12008	-1.12160306794963	24.1865746302867	-5.10029859608173	0.000920133321714063	0.00262794834127618	-0.811167670345862
1704	P69741	-1.27535038715997	24.7665531815679	-5.0914835325662	0.000930235529682506	0.00265368245879499	-0.822854928850427
1705	Q7Z333;Q7Z333-4;Q7Z333-3	1.60438723857556	21.5934101417991	5.09080848934003	0.000931014119515804	0.00265434582695972	-0.823750385606346
1706	P31455	-1.18410975831277	24.2408090862607	-5.08757657708116	0.000934751658009316	0.00266343951323756	-0.828038491926127
1707	P61960;H0Y614;P61960-2	1.35908276048375	26.4387616103863	5.09019744907101	0.00093642967009942	0.00266665766042957	-0.828406375558049
1708	P50456	-1.30928114960326	23.4835691459394	-5.08510261514437	0.000937623740213252	0.00266849473136804	-0.83132197450132
1709	P76417	-1.5488377672104	23.3290261709864	-5.08460796727152	0.000938199144306235	0.00266856994761417	-0.831978585944163
1711	Q96QR8	1.00480190749841	25.4643121540163	5.08314146714826	0.000939907333144678	0.00267186523182239	-0.833925474266757
1715	P0AGL7	-1.27400458595043	24.0204461582656	-5.06679039390718	0.000959184960380797	0.00272189030496851	-0.855653923901581
1716	P0ACQ4	-1.53416418038834	23.4040316318446	-5.06452343867915	0.00096189157024984	0.00272512149770149	-0.858669481497876
1729	D6RCD0;Q8NBQ5	1.43061979858614	23.9102286043532	5.04386711625248	0.000986941772263448	0.00277795249274616	-0.886181453785321
1712	P23882	-1.37935732513428	27.8746819924518	-5.19839582949038	0.000995761254742918	0.00279153321562055	-0.834848110018404
1736	Q5BKZ1	1.4837406747872	24.4740907626522	5.03390544302098	0.000999276252775552	0.00279970136296366	-0.899471509525469
1739	P27707;D6RFG8;D6RCP9	1.31956330256016	23.5636758150597	5.02490722612	0.00101056253151786	0.00282480992852692	-0.911488616727854
1740	Q14139;Q14139-2;B7Z7P0	1.1085662550426	24.0848488448209	5.02304546207528	0.00101291503293085	0.00282965090249332	-0.913976471978951
1742	P37745	-1.45653554240959	24.0368742148324	-5.01987066535774	0.00101694046470711	0.00283774259411094	-0.918220082700968
1744	P24555	-1.77498277068859	23.8817405303182	-5.00886992141896	0.00103102431220899	0.00287374379681647	-0.932935645269573
1749	P17443	-1.24538733119031	24.5352997911077	-5.00422104869276	0.00103703995683957	0.00288224770165647	-0.939159683737863
1755	P75949	-1.25967367858443	25.9294811393293	-4.99496366749922	0.00104913340697043	0.00290589030842352	-0.951563095040033
1758	P75782	-1.3502966528038	22.927553426647	-4.98684222831547	0.00105986968737199	0.0029306180604751	-0.962454805397225
1761	P0AAJ8	-1.22957799065928	24.5139619600641	-4.96741575795576	0.00108604031206209	0.00299617833804579	-0.988546744742118
1762	P37760	-1.01556124632573	24.6480547296849	-4.96741209998885	0.00108604530582939	0.00299617833804579	-0.98855166298216
1763	P46474	-1.51555051316909	22.0967919806868	-4.96665823031087	0.00108707500501859	0.00299731798037174	-0.989565303710878
1773	P32662	-1.95514045216866	23.9911870461004	-4.9460428354794	0.00112004627792247	0.00307080933839884	-1.02028514003371
1776	P24554	-1.2804607007274	23.2906467938904	-4.93981179906009	0.00112444738124215	0.00308113794826273	-1.02571656501313
1777	Q46863	-2.25227983322744	23.6809493748836	-4.93256306533824	0.00114023251433376	0.0031206363529225	-1.03911242528955
1770	P27431	-1.86893784363225	25.3637528637273	-5.03300006790224	0.0011541223068315	0.0031517913109595	-1.00901017228428
1786	P25740	-1.98838578879619	22.083685165365	-4.90910728688613	0.00116891661800965	0.00318325136142572	-1.06719187900388
1790	P0AF28	-1.101856545011	27.6753615241472	-4.91103691118411	0.00118662985066326	0.0032225253070318	-1.07773978296399
1802	P75791	-2.61777581324092	22.3467742599207	-4.8731693055847	0.00122812186271781	0.00331845490532032	-1.11879350838454
1803	P76086	-2.31494642205593	22.8576371941602	-4.8682557367579	0.00123107943508349	0.00332459840774491	-1.12258675709961
1805	P0AAA1	-1.11608667111398	26.0213102836345	-4.86461024788017	0.00123679931305423	0.00333633821351642	-1.12754187834454
1808	P52788;P52788-2;B4DE40	1.17329485182496	26.5654742948818	4.86153374186716	0.00124640696477172	0.00335480855800406	-1.13459381186061
1811	P0A6D3	-1.35857632926168	25.0950714366686	-4.85440119379821	0.0012529722542411	0.00336841492392855	-1.14142881615094
1813	P0A9J8	-1.4654297656098	25.3187742420441	-4.8483660857796	0.00126745825431326	0.00340393070398715	-1.15249839756107
1818	P61923;F8VVA7;F8W651;F8VWL5;F8VXB1;F8VUC5;F8W156;F8VS17;F8VYZ4	1.02521599488968	27.6650740809422	4.83631201854023	0.00128706913628	0.00344707607242813	-1.16891094948201
1775	P0A7N4	-1.74149937432316	28.3274080014439	-5.22135394090853	0.0012891296234375	0.00344879422098497	-1.02293632176448
1821	P22524	-1.04651817238037	25.3082283069531	-4.83058013839923	0.0012916120357696	0.00345353471170299	-1.17389064347949
1822	P23367	-1.66116803739067	22.8628369080542	-4.82992425212396	0.00129269413345993	0.00345452786297347	-1.17478561347373
1807	Q96KP4;Q96KP4-2	1.42772880027159	27.1022492225581	4.95166100505668	0.00130348457671364	0.00347535830047145	-1.13227543588406
1825	P39353	-1.66749393198401	22.7517494433617	-4.82321465744351	0.0013038206721287	0.00347535830047145	-1.18394459027482
1837	Q9ULX3;H3BUR4	1.28412420847067	24.7298135916564	4.80126812510046	0.0013409491777112	0.00355417336578744	-1.21394865750893
1838	P25536	-1.27944017427967	23.3474993080682	-4.79581825708203	0.00135034647156165	0.00357638918923094	-1.22141028409431
1815	P0AFI7	-1.68871473233173	26.4094697874157	-4.95887482375274	0.0013550233911052	0.00358561170613086	-1.15856688283277
1841	P69488	-1.70860277975448	23.1183187862355	-4.79122217684399	0.00135832729406266	0.00359001920895725	-1.22770631824303
1844	P0AD57	-1.14313558658956	25.8455825740046	-4.78834052431445	0.00136335729021813	0.00359787176316521	-1.23165537739838
1846	P76346	-1.20401357491588	23.1368458530619	-4.7831511804232	0.00137246662042426	0.00361798277759346	-1.23876997970228
1849	P33937	-2.27273130845227	21.9949117204616	-4.77170013687277	0.0013928029119674	0.00366562802115514	-1.25448325530174
1850	P39298	-1.72751726425779	22.3836667347027	-4.76893062547035	0.00139777047149428	0.00367671118070006	-1.25828648203647
1851	P77485	-1.57574436629019	21.7573222363116	-4.76141609295926	0.0014113463610118	0.00371041355374707	-1.26861142348804
1793	P0AB61	-2.31900860506497	27.4932996214475	-5.23922652565153	0.0014161446924558	0.00371966684068308	-1.08768360343684
1853	P10378	-1.33176385054719	22.4409934470381	-4.75822121384312	0.00141716169285025	0.00371966684068308	-1.27300366536607
1861	P0AG00	-1.78241767003881	23.0221111994163	-4.73386968534536	0.00146235251386867	0.00382382763309071	-1.30653033565921
1854	H0YJ40;G3V4X6;Q9GZT3;G3V2S9;H0YJW7	1.21188715463443	27.6516848797771	4.82136210878567	0.00147208496981486	0.00383821717624217	-1.2752818168553
1870	P45799	-1.13744336879723	24.4995927336427	-4.72299384959034	0.0014830398346854	0.00385628124418712	-1.32153180775949
1871	P0A921	-1.36570717391284	24.0004803140585	-4.7227589130017	0.00148349021325446	0.00385628124418712	-1.3218560548036
1873	P0AGI8	-1.17539144619792	24.0837892422965	-4.7116663655665	0.00150492509487315	0.00390906395460679	-1.33717452952745
1879	Q9NS86	1.20283404284724	23.2784303720453	4.69503438117637	0.00153769775366621	0.00398228491239822	-1.36017628575434
1880	P31069	-1.05866543222989	24.7586724473503	-4.6932866583894	0.00154118636390193	0.00398919431039791	-1.36259568890997
1884	P0A6K1	-1.54943294468401	24.5731237484225	-4.68664292095845	0.00155452657816003	0.00401517199598082	-1.37179677606691
1887	P32684	-1.65293553117341	22.016609502463	-4.6781883374673	0.00157168464398151	0.00405255027736381	-1.3835150121364
1890	F8WC15;P11166;C9JIM8;G8JLF4	1.14911171242621	24.202922153505	4.67580111482311	0.00157656655152087	0.0040613089596942	-1.38682563160258
1892	P0AFB8	-1.47123926570942	23.6046314963119	-4.67031292802377	0.00158785258697669	0.00408452235056609	-1.39443982687793
1895	P0AFB1	-1.81494732434079	24.1222878502378	-4.67009095752159	0.00159400644369941	0.00409361562815001	-1.39739096267456
1905	P0A6F1	-1.03405945512333	27.0706406130382	-4.65829014609738	0.00161864374424512	0.00413681768705337	-1.41376446755356
1877	Q9Y2S0	2.6397848905292	24.0690362720892	4.82245466727947	0.00162940309981272	0.00415994142236851	-1.35030750887119
1913	P0AF32	-1.6307959164294	21.409321875332	-4.63994820182972	0.00165190308122856	0.00420710338527223	-1.43664609731391
1916	P20966	-1.16138435580716	25.6640170472099	-4.63467149768812	0.00166331718008729	0.00422766723102778	-1.44399421251187
1917	P17952	-1.55724336242185	21.7868875862305	-4.63446851875143	0.0016637579537042	0.00422766723102778	-1.44427695288579
1919	P64588	-1.12296023232738	24.152914395456	-4.63201876730011	0.00166908766431511	0.00423678074999257	-1.4476898147674
1923	P0A6A0	-1.31836930234892	23.7409426348264	-4.62314985497741	0.00168853861897786	0.00427499282648509	-1.46005276727888
1925	P0AEB7	-1.06141216908044	25.366335072616	-4.6207948847641	0.00169374471265775	0.00428544737575323	-1.46333742450464
1924	O60563	1.07172584003915	26.9735681599039	4.6231771967717	0.0016944311574157	0.00428544737575323	-1.46260265398486
1889	P0A8D6	-1.83664694937846	26.4547854550582	-4.83141605839638	0.00171765657642264	0.00433190649274561	-1.38580060340582
1930	P25552	-1.16906329852104	22.7353978170258	-4.60974485316419	0.00171840670327071	0.00433190649274561	-1.47876045613971
1931	P13857	-1.42013148933064	22.9617397179183	-4.60946390246502	0.00171903880364252	0.00433190649274561	-1.47915282184503
1932	E9PKB7;P28347;H0YE88;A4FUP2;H0YEJ9	1.47839580093359	25.0582583851445	4.61108109950993	0.00172142491395249	0.00433389478965341	-1.47946829410802
1934	P52095	-1.11605061345666	25.3126173455136	-4.60792636882121	0.00172250251668595	0.00433389478965341	-1.48130028836445
1939	P0AF63	-1.39396551710285	22.4432323988237	-4.60012891846563	0.00174018544274358	0.00436590613779396	-1.49219621043037
1943	O94855;O94855-2;E9PDM8;E9PC44	1.04764559240534	24.8891686987821	4.59419547468835	0.00175377323248067	0.00439075429955171	-1.50049330824719
1944	P08194	-1.19388788575475	23.1897680707516	-4.59403866431915	0.00175413389214759	0.00439075429955171	-1.50071265472193
1946	P37750	-1.17599346179193	23.7067602933823	-4.59115553612913	0.00176077937863121	0.0044028541972872	-1.50474620931523
1955	C9JYN0;Q16563-2;Q16563	1.10459806078327	25.3731694853272	4.56489165946975	0.00182259032615999	0.00453641145697067	-1.54154510794812
1956	P40818;B4DKA8	1.03593916979012	24.2532997039466	4.56446625832528	0.00182361066873159	0.00453662817845664	-1.54214196507756
1920	P63177	-2.28830959080033	24.9262068832438	-4.76910380257888	0.00182656365962406	0.00454165010201154	-1.45647790046211
1957	P0A8T1	-1.14849012532774	23.3773259421157	-4.5498975357333	0.00185893116710447	0.0046197670773491	-1.56259827001477
1959	Q7L0Y3;C9JVB6	1.0206700181101	24.5316922462312	4.54743147391667	0.0018649830110453	0.00463007273579736	-1.56606395134111
1909	P0AED0	-1.14719671311687	31.1066568404734	-4.87787451069153	0.00186893617233335	0.00463751849602471	-1.42982765983127
1961	P37749	-1.31551128583358	24.3100596918545	-4.54446700263597	0.00187228628069086	0.00464346102573382	-1.57023123043469
1965	Q9H5Q4	1.04094997698401	23.9541870484554	4.54105597584026	0.00188072808997743	0.00465726910105975	-1.57502781454779
1967	E7EW18;P06746;B7Z1W5;H0YBX1;H0YAV8	1.61695078554013	23.6543425185358	4.5386287380846	0.00188676029891231	0.00466181313740226	-1.57844201364238
1969	P75919	-1.47822597832336	24.3010933125571	-4.53843453009382	0.00188724385353397	0.00466181313740226	-1.57871522690923
1974	P27249	-1.7940670227309	20.698822676371	-4.53372073065014	0.0018990219707144	0.00468080218532632	-1.58534829791469
1977	Q15561-2;Q15561;H0Y308	1.51309753995686	23.0261570133609	4.53037717518638	0.00190742465297822	0.00469467910791248	-1.59005515143941
1983	P27848	-1.25158118548771	22.4374806995295	-4.52364595805675	0.00192446341506555	0.00472465487910789	-1.59953581815371
1990	Q9UNY4;Q9UNY4-2	1.04678612015681	24.6550577264341	4.50908779006055	0.00196188177011106	0.00479713646102105	-1.62006269085718
1964	P37387	-1.61993845768111	25.9264204429004	-4.61878012794936	0.00196620373601422	0.0048052872603143	-1.57356183952258
1992	P0AE22	-1.09030621927646	26.1153976763694	-4.50525693853112	0.00197185865612507	0.00481399902984148	-1.62546920459809
1994	P0AGF2	-1.5110501124868	24.008004023368	-4.50045507479045	0.00198444215296064	0.00484012709761248	-1.63224908633694
1999	P29218;H0YBL1;E5RG13;E5RIP7	1.25360861310466	23.9958668792669	4.48445700726613	0.00202699786578459	0.00493154986265209	-1.65486101544933
2001	P37665	-1.3986573923493	25.1567434988167	-4.48431135150411	0.00203417572048291	0.00494159329198772	-1.65749273683337
2002	P45395	-1.81291457575108	25.1231849213259	-4.55219840281006	0.00212845550545785	0.00513725035354052	-1.66023324919633
2018	Q14185	1.29200926315504	23.0226468770008	4.44492054059006	0.00213646885136749	0.00514637021134656	-1.71089937751434
2024	P0AB12	-1.14335274203245	24.9773320320476	-4.41702848552172	0.00221754411107085	0.00532583099007678	-1.75056710942237
2025	P60955	-1.66929545725174	24.1008618346828	-4.41299609145042	0.00222953831935523	0.00535199297303	-1.75631107514247
2027	P0AEP1	-1.19901857661998	26.1784881761617	-4.41083961926297	0.00224489391649004	0.00537930717038259	-1.76225046644778
2036	Q47679	-1.23311388817972	24.9292148527447	-4.38622884626451	0.00231095868596182	0.00552018190292895	-1.79449825084364
2037	P11880	-1.34359726006566	24.8655736378973	-4.3838324844501	0.00231840332155848	0.00553524486546943	-1.79792193814481
2039	P0A761	-1.39120244137803	24.1342764241578	-4.37860235977034	0.00233474171778777	0.00556878287054286	-1.80539704716084
2044	P0A7C2	-1.08673261822612	24.0230261421831	-4.36996954600618	0.00236198292481672	0.00562272232984039	-1.81774386970386
2047	P0ACR4	-1.68423848989068	24.3048821721156	-4.36888894935279	0.00237468931011256	0.00564467713274189	-1.82209722689771
2050	P27242	-2.34939853000955	22.2647755459706	-4.36604697209153	0.00238206147117279	0.00565666869143672	-1.82564587896157
2052	P0A9F3	-1.34995872052101	23.2949103863732	-4.36093990030332	0.00239084468105016	0.00567198437998284	-1.83066949891197
2041	P0A894	-1.49598361902058	25.5418152901729	-4.40736150264422	0.00239439260386812	0.00567763046214778	-1.81023805151755
2056	Q9H0D6-2;B4DZC3;Q9H0D6	1.00204520491445	25.8877061177098	4.35065108555147	0.0024241968741499	0.00573661259469138	-1.84541158748391
2061	H0YAN8;O15013-7;O15013-4;O15013-5;O15013-6;O15013	1.360262328738	22.4808476447495	4.33994592592178	0.00245943350495408	0.00580569004038735	-1.86076603529134
2063	P31475	-1.12810111785871	24.3334209363123	-4.33857694988707	0.00246397935665822	0.00581145252436469	-1.86273072383207
2066	P0AAP3	-1.11613477254198	24.3014999481767	-4.33171503654141	0.002486902475935	0.00585699270131784	-1.87258257655168
2070	Q9UK59	1.81300516986385	22.1293737792147	4.32218383408554	0.00251912604314171	0.00592140797664983	-1.88627776532275
2074	Q96SU4-5;Q96SU4-4;Q96SU4-3;E9PJW9;Q96SU4-7;Q96SU4-2;Q96SU4;B1AKJ6;Q96SU4-6	1.58705353085063	22.9826759124697	4.31728941133753	0.00253584849581126	0.00595363925296737	-1.89331540718767
2032	P0A6X7	-1.00288090776354	30.8156413999724	-4.56357936079242	0.00253745221505967	0.00595363925296737	-1.78257557805953
2075	P0A8R7	-1.24535639298866	23.3864686039177	-4.31673880806567	0.00253773720060654	0.00595363925296737	-1.89410732403835
2078	P22830;P22830-2	1.52957887296375	24.342374312391	4.31422258574234	0.00254638783353046	0.00596245178696593	-1.89772687421584
2081	P22634	-1.63777052725161	21.7556019126976	-4.30927543068657	0.00256348894728839	0.00599461661413488	-1.90484586920762
2083	E9PDD5;P51553;G5E9Q7;E7EQB8;E9PF84;E9PCL6;H7C1R3;H7C1W2;H0Y5Q7	1.12819273339667	25.1987312734645	4.30388746163773	0.0025822551494576	0.00603477994303528	-1.91260309115552
2085	P23837	-1.43612323362659	21.6670179904206	-4.29979738969143	0.00259659990510063	0.00606247461032381	-1.91849439883642
2049	Q7Z2Z1-2;Q7Z2Z1	-1.6459544145773	26.8281433378788	-4.50423294550441	0.00259863508748371	0.00606431356709474	-1.82556540863922
2071	P0ADS9	-2.04990361597688	24.168535435525	-4.37605690569718	0.0026114687421366	0.00609133855831383	-1.88683514137543
2086	O00116;F5H632	1.06402959478175	24.8216907883297	4.29519863886452	0.00261283160781382	0.00609159445831319	-1.92512119211408
2072	P37759	-1.09190587665353	28.3824823209454	-4.40031508673971	0.00266136064327179	0.00618989190762879	-1.8892271950251
2096	P75820	-1.20185335091422	24.8905573633992	-4.26466594294492	0.00272341885253849	0.00631911171464898	-1.96919345372517
2104	P0A7F6	-1.11668728548609	26.3365592029584	-4.24648409960064	0.00280207286103989	0.00647687882906082	-1.99813388499162
2105	P76215	-1.61796910785806	22.0853462456526	-4.24114387171085	0.00281205969597014	0.00649362399740199	-2.00323449601914
2109	P06983	-1.06422236757865	26.2217628198454	-4.23960418185274	0.00281796950374515	0.0064981735093478	-2.00546539727637
2116	P37642	-1.21783632626397	23.369022696318	-4.22921385566046	0.00285820295450342	0.00656913690867193	-2.020528795263
2118	P11454	-1.44775871521607	22.8798863528617	-4.22241928243028	0.00288484789251032	0.00662411223688837	-2.03038728971805
2125	P40191	-1.21022641971371	25.5212163339752	-4.20783024123731	0.00295177698416963	0.0067586377390714	-2.05368299759325
2126	P75792	-1.02597264585568	23.8711207794486	-4.20525070687583	0.00295337611309635	0.0067591154829385	-2.05532609227877
2127	P09543-2;P09543;F8W7I0	1.29337741046062	23.8129002674741	4.19982970678123	0.00297537717089585	0.00680626278951751	-2.06320895526322
2121	P67095	-1.53745653108584	25.3313504314423	-4.25903968893714	0.00299671617729239	0.00684863062426813	-2.03958338503166
2130	P51570;A6NJD0	1.10160776049483	23.8939330898468	4.19399659316797	0.00299924838387165	0.00685119661372185	-2.0716955827975
2134	P21169	-1.36801565841895	22.3331224870608	-4.18792982172821	0.00302429508944628	0.00689544954493357	-2.0805270987952
2135	P0AAD6	-1.26005981395775	24.8866969359668	-4.17922890593229	0.00306061138187481	0.00697497980651356	-2.09320196609602
2093	P0A7E9	-1.86767755673935	27.198705538607	-4.476144283963	0.00306362886393795	0.00697858477394676	-1.95577434433143
2136	P76541	-1.66147084980893	21.9595283665898	-4.17361604481642	0.00308428791569533	0.00701980988895939	-2.10138385737494
2138	P00887	-1.74621362858731	23.395414999002	-4.17103949577989	0.0030952225392219	0.0070377009130824	-2.10514114108966
2139	P39838	-1.25185012889363	24.2587964610386	-4.17100428505793	0.00309537225924093	0.0070377009130824	-2.10519249381024
2143	Q9BRK5;Q9BRK5-6;Q9BRK5-4;Q9BRK5-3;G3V1E2;Q9BRK5-2	1.18502769015538	24.3864853323204	4.16615133445266	0.00311608243729375	0.00707155776269137	-2.1122718444621
2150	P0AEQ6	-1.26053935266839	24.6175342952567	-4.15407272096378	0.0031682797320012	0.007166592730227	-2.12990568990782
2156	E9PHH9;Q9BUI4	1.2354775204801	23.0542596064092	4.14536764307594	0.00320648237483364	0.00723281244736256	-2.14262670313187
2129	P76576	-2.52045872209481	24.7882894226698	-4.36566671888879	0.00334933974503638	0.0075260666953549	-2.06841592137764
2165	P0A8G0	-1.14109488888566	22.7923770462273	-4.11354358803365	0.00335042343730673	0.0075260666953549	-2.1892193374534
2164	P32144	-1.80380238039707	23.698807497933	-4.1151192604967	0.00335416673300119	0.00753099514508952	-2.18920545509408
2167	Q8IWC1-3;H7BY77;Q8IWC1;Q8IWC1-2	-1.1642323033064	25.5253055335411	-4.11035048402332	0.00336524554134874	0.00754889643585429	-2.1939017887866
2171	P76034	-1.39780652230262	23.9845295966321	-4.09302757743836	0.00344689705232452	0.00771781048887585	-2.21932836373973
2173	H0YKN5;Q9GZN2;H0YNI0	1.3325074158221	20.6731952905609	4.09232581551772	0.00345024943892316	0.00771820640708949	-2.22035925630765
2174	P0AAQ6	-1.28955897298494	25.8238812773286	-4.10551196634873	0.00348609980124622	0.00777060053188831	-2.22089195797542
2182	P10619	1.02472942486037	23.881111642102	4.08476321244752	0.00348660026116879	0.00777060053188831	-2.23147293691642
2181	P39408	-1.68717964263623	23.8316863424647	-4.08633993341552	0.00348886214630528	0.00777060053188831	-2.23112369150924
2185	P77293	-1.43219893355042	23.9239807715362	-4.08120032598667	0.00350386846833654	0.00779510509134276	-2.23671144577669
2188	P37624	-1.04240431766556	22.945314208495	-4.07436349498369	0.00353726275927084	0.0078586079857475	-2.24676836391141
2189	P02918	-1.5710406539652	23.2113325393071	-4.07371780429056	0.00354043426885092	0.00785957191460438	-2.24771849041249
2192	Q2A0K9;Q2A0L1;Q2A0L0;P04995	-1.06829641884144	23.9351574926399	-4.06907984358115	0.00356330515953525	0.00790201933417009	-2.25454482403441
2194	P62617	-1.23313727350683	24.7416946255314	-4.06605317125864	0.00357831608255483	0.00792569484129104	-2.25900113909363
2195	E5RFJ1;Q96MF7;E5RIM1;E5RHW9	1.99907589668898	21.3674952539118	4.06594120327381	0.00357887269628345	0.00792569484129104	-2.25916601823787
2204	P67826	-1.55577662431462	23.665948506312	-4.04960805455537	0.00366107421451521	0.00807829403393483	-2.28323527356466
2207	F5GX33;Q9UJS0;Q9UJS0-2	1.25464338294536	22.1412505597866	4.03920404580968	0.00371449266791733	0.00818130895276218	-2.29858544716978
2209	P0AFQ7	-1.53904465612494	22.4029741263734	-4.03681161286192	0.00372689454107351	0.00820119255960087	-2.30211728075095
2211	P0A9B6	-1.3487779368332	23.3468226065156	-4.03423311729765	0.00374031078825011	0.00822327034902026	-2.30592463204887
2213	P0AAB4	-1.62929502796886	22.6851702022169	-4.02759299942209	0.00377509978443465	0.00829225488121863	-2.31573330635325
2214	P38038	-1.06621748389508	24.8391879810412	-4.01962105292289	0.00381732662898465	0.00838122165469484	-2.3275169701691
2215	Q96EB1;B4E3W0;Q96EB1-2;G5E9D4;E9PPJ9	1.35575318827568	21.9476020680454	4.01616821834621	0.00383577336139293	0.00841792068159414	-2.33262332817658
2216	P0AGB6	-1.46235950617152	23.1406748868915	-4.01414655426844	0.00384661852953854	0.00843791185563486	-2.33561386728116
2218	O75531	1.05025641742585	25.2445337081637	4.00832861509377	0.00387801299757605	0.008502941443941	-2.34422300813903
2221	Q96PV6-2;Q96PV6;F8W9Q9;E7EQP8	1.15350053248364	24.3434834647677	4.00326059334395	0.00390558522256604	0.00855182421932141	-2.3517260475575
2224	P29208	-1.42676977828829	23.5255253181187	-3.99961780509504	0.00392553363566704	0.00858776732807267	-2.35712114002062
2228	Q8N108-17;Q8N108;Q8N108-13;F8W8K3;Q8N108-12;Q08AE0;Q8N108-16;Q8N108-14;Q8N108-18;Q8N108-15	1.21101325919237	23.3961913315258	3.98845191663954	0.00398736455793132	0.00870522803339182	-2.37366893222162
2235	P76216	-1.20953103230767	22.3982734940238	-3.97866263063538	0.00404243347743959	0.00880388001447643	-2.3881898873807
2237	P0AEW4	-1.44028850184892	23.4316008369966	-3.97698595037681	0.0040519471733079	0.00881670331667399	-2.39067823562803
2242	P41743	1.35759148211569	22.8127267884217	3.9712240131182	0.00408482484152279	0.00886673117807051	-2.39923224491039
2246	B7Z8G2;Q13451;H0Y3A5;F5H7R1	1.55282276669288	22.7650718878604	3.96844406503242	0.00410078958212157	0.00889114101636616	-2.40336080608699
2223	P0AF96	-1.70657305992907	25.1907661907653	-4.07201358690506	0.00412675756086562	0.00893150868360097	-2.35442588194107
2252	Q9UHL9-2;Q9UHL9;E9PFE2;Q9UHL9-3	1.21450093723641	22.4667053454606	3.95335960080639	0.00418859285022477	0.00905324581811587	-2.42578037280479
2253	P0AGK8	-1.41698422845318	24.143569118213	-3.95267385012282	0.00419263210734122	0.00905392477733704	-2.42680027541563
2254	P0A9H7	-1.48005078185075	21.8970535147618	-3.94604406816266	0.00423189959712892	0.00913466427248831	-2.43666371015479
2227	P36655	-3.05257474034905	22.6063581601175	-4.08100445757989	0.00426071209876803	0.00918775398960597	-2.37187881902949
2257	Q8NC60	-1.31228223239196	21.5702868426897	-3.93723535487194	0.00428468431611015	0.00922811274284954	-2.44977751516297
2260	P32680	-1.53858593612976	22.7927774657487	-3.93201847386499	0.00431627830679414	0.00928381807492314	-2.45754870258641
2262	P27300	-1.35183937453995	20.624449929655	-3.9302515469155	0.00432703558910484	0.00929872678984909	-2.46018154158986
2263	Q96BN8	1.67674748387937	23.1262891480424	3.92695825296695	0.00434716242571561	0.00933785088440282	-2.46508982595107
2266	P0C054	-1.57709817028693	24.2612956696077	-3.92475820969412	0.00437473839733677	0.00938331207713026	-2.47055926690211
2272	P15067	-1.21834466063192	23.6519239523368	-3.91283996998218	0.00443459072266198	0.00948980974285848	-2.48614708965988
2282	A3KMH1-2;E2QRD0;A3KMH1-3;A3KMH1	1.02470779590798	24.4392631006011	3.89704962365383	0.00453461224201792	0.00967211501028921	-2.50972796594268
2284	H3BQB8;H3BUX2;O43169;D6RFH4	1.68071779032296	23.2683276366313	3.89391694573372	0.0045547417036328	0.0097065319690307	-2.51440994050549
2287	P05523	-1.37598994799412	22.7783787613354	-3.8815238413347	0.00463531920444351	0.00986186421168451	-2.53294419445092
2281	P0AFJ7	-2.07380392768283	23.8411178595258	-3.95373497416766	0.00467598534919113	0.00994311670272007	-2.50046880405427
2285	P36929	-1.52422443818953	25.7459900409176	-3.95918995359397	0.00482269742538263	0.010210423425429	-2.51856074071697
